N155,N158,N159,N161,N166,N167,N188,N203,N225,N229,N232,N234,N257,N260,N267,N289,N315,N326,N351,N360,N368,N370,N381,N383,N388,N390,N402,N404,N429,N430,N512,N514,N515,N516,N517,N520,N522,N523,N524,N525,N543,N554,N574,N575,N584,N585,N591,N594,N620,N621,N622,N623,N624,N625,N645,N647,N650,N651,N654,N661,N662,was_fraud,nivel_de_voltaje_34.5 kV-Y,actividad_economica_Actividades inmobiliarias,"actividad_economica_Actividades profesionales, científicas y técnicas",actividad_economica_Comercio al por mayor y al por menor,actividad_economica_Industrias Manufactureras,actividad_economica_Otras,provincia_CARTAGO,provincia_HEREDIA,provincia_SAN JOSÉ,area_riesgo_ZONA PELIGROSA,tipo_cliente_NATURAL,tarifa_INDUSTRIA Y COMERCIO,tarifa_TARIFA INDUSTRIAL 
24.0,-0.0045164712,0.0055309835,451.9166666667,0.5275001033,0.7588217959,193.2816666667,0.0,2680.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.002053302,0.0504746371,4.0,4.0,0.0,1.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018092657,0.0,0.0,0.0,0.0,0.00358859,0.0,0.0132675568,1.0,1.0,1.0,1.0,1.0,1.0,-0.0029238356,-0.0006973326,-0.000810909,-0.000698814,159.0,0.0,92.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0077132307,-0.0062772388,160.4166666667,0.3174255541,0.6741637774,198.2483333333,0.0,373.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0024254723,0.0704304033,4.0,4.0,0.0,1.0,2.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012886995,0.0,0.0,0.0,0.0,0.0066806796,0.0,0.0160715093,1.0,1.0,1.0,1.0,1.0,1.0,-0.0007594058,-0.0003965223,-0.0010657266,-0.0003510648,159.0,0.0,20.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0153868812,0.0072751528,86.6666666667,0.2922283067,0.1995831512,198.675,0.0,216.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018093963,0.0391953842,4.0,4.0,0.0,0.0,2.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026936435,0.0,0.0,0.0,0.0,-0.0009849017,0.0,0.0025956952,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013845125,-0.0003178813,-0.0005729075,-0.0002518536,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0006527188,0.0054466789,307.9166666667,0.6673964917,0.6344677276,195.7616666667,0.0,435.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.002268297,0.06159811,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023735876,0.0,0.0,0.0,0.0,-0.0073399639,0.0,-0.0094255069,1.0,1.0,1.0,1.0,1.0,1.0,0.0002306503,0.0004697193,0.0007077894,0.0004557883,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
14.0,0.0152567873,0.0002259924,159.6,-0.3842879178,-0.0647393016,198.5233333333,0.0,386.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0043742763,0.1614602696,4.0,4.0,0.0,0.0,4.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005375638,0.0,0.0,0.0,0.0,0.0011018212,0.0,0.0089428233,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013027994,-0.0003243243,0.0006529512,-0.0003217928,159.0,0.0,7.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0023655899,0.0061290625,195.75,0.63290269,0.5856935337,176.0016666667,0.0,583.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0017075197,0.0349059113,4.0,4.0,0.0,2.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003366697,0.0,0.0,0.0,0.0,-0.0018011255,0.0,0.0009218609,1.0,1.0,1.0,1.0,1.0,1.0,-0.0012857551,-0.000118807,-0.0002296027,-0.0001483926,159.0,0.0,66.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0150446604,-0.0041193732,393.0,0.2817297198,0.1680844534,174.7283333333,0.0,448.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0019606626,0.0460228249,4.0,4.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012455666,0.0,0.0,0.0,0.0,0.004687256,0.0,0.0132448863,1.0,1.0,1.0,1.0,1.0,1.0,0.001017564,0.0007547098,0.0011500093,0.0007800891,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0095899431,0.0062863577,163.9166666667,0.4390218402,0.6239884288,176.3733333333,0.0,444.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0017685569,0.0374460137,4.0,4.0,0.0,1.0,2.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008148445,0.0,0.0,0.0,0.0,-0.0056790489,0.0,0.0004000158,1.0,1.0,1.0,1.0,1.0,1.0,0.002521906,8.304e-06,-2.08298e-05,0.0002138288,159.0,0.0,61.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0135877631,0.0050833624,178.4166666667,0.4855493244,0.3029145855,176.0866666667,0.0,290.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.00164794,0.0325124977,4.0,4.0,0.0,0.0,1.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013213279,0.0,0.0,0.0,0.0,-0.0009041114,0.0,-0.0094559795,1.0,1.0,1.0,1.0,1.0,1.0,0.0025085969,0.0003389341,0.0006614453,0.0005044685,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0041693283,-0.0029247159,125.3333333333,0.6451614295,0.9525532561,176.7783333333,0.0,244.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018821213,0.0424094601,4.0,4.0,0.0,0.0,2.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033669271,0.0,0.0,0.0,0.0,-0.0009973344,0.0,-0.0116634729,1.0,1.0,1.0,1.0,1.0,1.0,-0.0001841156,9.7869e-06,-6.973e-05,-7.04903e-05,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0172228431,0.0011101583,94.5833333333,0.2747475591,-0.125125518,176.9533333333,0.0,204.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018403034,0.0405458473,4.0,4.0,0.0,4.0,2.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010539144,0.0,0.0,0.0,0.0,-0.0037811102,0.0,0.010409224,1.0,1.0,1.0,1.0,1.0,1.0,0.0022408529,0.0003364416,0.0009545795,0.0003691553,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0023714773,-0.0035399183,153.5833333333,0.3297103699,0.4202406449,176.5833333333,0.0,340.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018907012,0.0427970012,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018391842,0.0,0.0,0.0,0.0,-0.0033351539,0.0,0.0119871606,1.0,1.0,1.0,1.0,1.0,1.0,-7.84502e-05,-0.0006582953,-0.0010405468,-0.0006924596,159.0,0.0,33.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0,-0.0004274485,46.8333333333,-0.0540233503,0.2819805808,177.115,0.0,438.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0020383518,0.0497422935,4.0,4.0,0.0,0.0,3.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002255925,0.0,0.0,0.0,0.0,0.0016481378,0.0,-0.0049024792,1.0,1.0,1.0,1.0,1.0,1.0,-0.0023253203,-0.0005006044,-0.0007182831,-0.0004906128,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0085867398,-0.0027853194,144.4166666667,0.0909365577,0.1812371748,176.6566666667,0.0,287.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0019216909,0.0442114358,4.0,4.0,0.0,1.0,1.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023162848,0.0,0.0,0.0,0.0,0.0070052833,0.0,0.0132325916,1.0,1.0,1.0,1.0,1.0,1.0,0.0010455127,0.0003438034,0.0008333108,0.000374813,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0131512581,-0.0047701509,135.8181818182,0.4441626293,0.3693802184,176.765,0.0,260.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0019833013,0.0470917623,4.0,4.0,0.0,3.0,3.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009397444,0.0,0.0,0.0,0.0,0.0047228264,0.0,0.0135297892,1.0,1.0,1.0,1.0,1.0,1.0,-0.0003412754,-3.16752e-05,-0.0001969365,-5.59165e-05,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0022357113,0.0049086254,81.9166666667,0.5866732101,0.8424862748,177.0816666667,0.0,262.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.00182283,0.0397795508,4.0,4.0,0.0,0.0,2.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000307889,0.0,0.0,0.0,0.0,-0.0029142502,0.0,0.004215292,1.0,1.0,1.0,1.0,1.0,1.0,-0.0012527521,-0.0002908313,-0.0004925582,-0.0003747657,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0046765786,-0.0066401583,78.1666666667,0.0193877071,0.6356346866,177.34,0.0,244.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0019894686,0.0473850911,4.0,0.0,0.0,0.0,2.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033872626,0.0,0.0,0.0,0.0,0.0015042834,0.0,0.0120670935,1.0,1.0,1.0,1.0,1.0,1.0,0.0001491785,-0.000463282,-0.000614159,-0.0004619243,159.0,0.0,11.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0160673139,-0.0002428921,178.9166666667,0.141720056,0.2483665074,176.3233333333,0.0,337.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018606967,0.0414494435,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018185141,0.0,0.0,0.0,0.0,0.0053250499,0.0,0.0124423271,1.0,1.0,1.0,1.0,1.0,1.0,-0.0002038807,0.00021013,0.0001672157,0.0004829178,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0024587015,-0.0026489469,95.4166666667,0.2817768484,0.6744553086,177.01,0.0,319.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.001859874,0.0414127996,4.0,4.0,0.0,0.0,2.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039176247,0.0,0.0,0.0,0.0,-0.0040027202,0.0,0.0086857067,1.0,1.0,1.0,1.0,1.0,1.0,0.0002469592,-0.0004418743,-0.0004870649,-0.0003946558,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0072482342,0.0007137331,157.0833333333,0.5325869534,0.4862348167,176.4916666667,0.0,230.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.001853884,0.041146477,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030814651,0.0,0.0,0.0,0.0,0.0011366695,0.0,0.0163770063,1.0,1.0,1.0,1.0,1.0,1.0,-0.001955378,-0.0001287591,-0.0007653888,-3.70294e-05,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0102927996,0.0046008883,118.0,0.7627484853,0.6860985821,176.7983333333,0.0,215.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018259114,0.0399141531,4.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002980886,0.0,0.0,0.0,0.0,-0.0076634143,0.0,-0.0076743218,1.0,1.0,1.0,1.0,1.0,1.0,-0.0015401804,0.0001141127,0.0002361371,-0.0001078047,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0124279297,0.0023450989,94.4166666667,-0.0531605464,-0.1638140841,176.86,0.0,300.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0016980928,0.0345215574,4.0,4.0,0.0,2.0,2.0,6.0,8.0,4.0,0.0,1.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006933059,0.0,0.0,0.0,0.0,0.0046281335,0.0,0.0142785178,1.0,1.0,1.0,1.0,1.0,1.0,0.0020865395,0.0004881722,0.0002689052,0.0005511575,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0019976747,0.0029679189,171.75,0.7173097412,0.8560699467,176.3816666667,0.0,300.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018366769,0.040386205,4.0,4.0,0.0,2.0,2.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007926824,0.0,0.0,0.0,0.0,-0.0030607379,0.0,0.0067862909,1.0,1.0,1.0,1.0,1.0,1.0,-0.0021262596,-0.0004938327,-0.0009279987,-0.0004947003,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0041058168,0.0073671184,70.5,0.5394007696,0.8101088371,177.165,0.0,204.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018112778,0.0392769425,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038372764,0.0,0.0,0.0,0.0,0.0027334619,0.0,0.0137795669,1.0,1.0,1.0,1.0,1.0,1.0,-0.0026247869,-0.0005421209,-0.0006110825,-0.0005675133,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0,-0.0053843587,31.0,-0.25261096,0.2819805808,177.3033333333,0.0,196.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0020044521,0.0481015297,4.0,4.0,0.0,0.0,5.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027180327,0.0,0.0,0.0,0.0,-0.0008248467,0.0,0.0066468144,1.0,1.0,1.0,1.0,1.0,1.0,-9.23529e-05,-0.000255549,-0.0003031114,-0.0003590414,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0079799694,-0.0011229809,194.4166666667,0.472864464,0.3933813647,176.235,0.0,242.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018827009,0.0424355843,4.0,4.0,0.0,0.0,1.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003619458,0.0,0.0,0.0,0.0,0.0009090074,0.0,0.001461496,1.0,1.0,1.0,1.0,1.0,1.0,0.000661256,0.0002862941,-0.0002170344,0.0004323307,159.0,0.0,32.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0082981202,0.0016804802,83.5,0.8243136878,0.8220206765,177.09,0.0,107.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018453804,0.0407698691,4.0,4.0,0.0,1.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001689159,0.0,0.0,0.0,0.0,-0.0012898104,0.0,-0.0131256199,1.0,1.0,1.0,1.0,1.0,1.0,0.0008533716,3.92941e-05,-0.000255243,0.0001745509,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0037261008,0.0014963191,190.25,0.5427008483,0.3062547174,176.2383333333,0.0,290.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018490914,0.0409340094,4.0,4.0,0.0,1.0,1.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004074075,0.0,0.0,0.0,0.0,2.49408e-05,0.0,0.013868982,1.0,1.0,1.0,1.0,1.0,1.0,-0.0025770303,-0.000752473,-0.0011912466,-0.0007755857,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0060184304,0.0047818381,261.4166666667,0.6750875719,0.9254788269,175.5116666667,0.0,334.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0017744697,0.0376968187,4.0,4.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018463171,0.0,0.0,0.0,0.0,0.0026026347,0.0,0.0034402737,1.0,1.0,1.0,1.0,1.0,1.0,-0.0002385027,0.00026954,0.0001629109,0.0003845455,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0106074444,0.0065242871,148.4166666667,0.5880065904,0.7307610709,176.4766666667,0.0,363.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0017348068,0.0360304575,4.0,4.0,0.0,2.0,2.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014248622,0.0,0.0,0.0,0.0,-0.0014802032,0.0,-0.0082852741,1.0,1.0,1.0,1.0,1.0,1.0,0.0005121244,-9.46707e-05,-0.0004817654,-3.73058e-05,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.013135411,-0.0031241252,228.0833333333,0.252457037,0.5953734865,176.2033333333,0.0,341.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0020268725,0.0491836092,4.0,4.0,0.0,0.0,2.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004192456,0.0,0.0,0.0,0.0,0.0056366961,0.0,0.0119560691,1.0,1.0,1.0,1.0,1.0,1.0,0.002523322,0.000506428,-0.0003736366,0.0005454321,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0039143286,0.0034455032,104.6666666667,0.4576828425,0.7349568174,176.8016666667,0.0,213.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0017780779,0.0378502823,4.0,4.0,0.0,3.0,1.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018694744,0.0,0.0,0.0,0.0,-0.0064845139,0.0,-0.0133135086,1.0,1.0,1.0,1.0,1.0,1.0,0.0006415313,-0.0004836686,-0.0001362641,-0.0004907939,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0075755755,0.0030374126,339.9166666667,0.7439791548,0.6771889067,174.9116666667,0.0,635.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018234512,0.0398066697,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025393944,0.0,0.0,0.0,0.0,-0.0087135746,0.0,-0.0147301362,1.0,1.0,1.0,1.0,1.0,1.0,-0.0011585874,-0.0002302624,0.0003891892,-0.0002624946,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0042457467,0.0037437345,118.5833333333,0.5097249967,0.4654441932,176.7866666667,0.0,355.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018280888,0.0400094046,4.0,4.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025003046,0.0,0.0,0.0,0.0,-0.0067973517,0.0,-0.0113318952,1.0,1.0,1.0,1.0,1.0,1.0,0.0006972783,-7.1483e-05,-0.0001048495,0.0002059902,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0068992319,0.0040991829,165.0,0.7459482243,0.8253520228,176.3883333333,0.0,310.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018236035,0.0398133187,4.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013705794,0.0,0.0,0.0,0.0,-0.0020103406,0.0,-0.0024595904,1.0,1.0,1.0,1.0,1.0,1.0,-0.0021092375,-0.0005066817,-0.0003212221,-0.000531541,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0153576782,0.0069523899,105.4166666667,0.3779640724,0.1723119815,176.8216666667,0.0,214.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0017678911,0.0374178249,4.0,4.0,0.0,0.0,2.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28742e-05,0.0,0.0,0.0,0.0,-0.0068550397,0.0,0.0120085265,1.0,1.0,1.0,1.0,1.0,1.0,-0.0008859758,-0.0002198639,-0.000424711,-0.0002008399,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0105301334,-0.0041581134,197.1666666667,-0.3788852352,-0.1223397459,176.34,0.0,421.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0019660942,0.046278168,4.0,4.0,0.0,2.0,2.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023572291,0.0,0.0,0.0,0.0,-0.0060968215,0.0,0.0057373207,1.0,1.0,1.0,1.0,1.0,1.0,0.0008275583,-0.0003560428,-0.0004843278,-0.0003235833,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0107175148,0.0016789938,99.8333333333,0.4879664757,0.5267125951,176.9583333333,0.0,203.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018414306,0.0405955337,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005229878,0.0,0.0,0.0,0.0,-0.0050863891,0.0,-0.0019311519,1.0,1.0,1.0,1.0,1.0,1.0,0.0012233476,-0.0001440256,3.43332e-05,-0.0001405558,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0098429457,0.0081305018,58.5,0.2899277981,0.6374015259,177.1033333333,0.0,134.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0016931619,0.0343213635,4.0,4.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033654804,0.0,0.0,0.0,0.0,0.0055834154,0.0,0.003342,1.0,1.0,1.0,1.0,1.0,1.0,-0.0025071173,0.0001954718,0.0004740382,0.000190694,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0,-0.0067105222,31.5,0.1735943921,0.2819805808,177.3033333333,0.0,83.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018552812,0.0412085184,4.0,4.0,0.0,1.0,2.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037778938,0.0,0.0,0.0,0.0,0.0024246275,0.0,0.0076144957,1.0,1.0,1.0,1.0,1.0,1.0,0.0021641302,-0.000221633,0.0003786144,-0.0002876672,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,0.0034999124,0.0026782949,256.25,0.3571033045,0.6062710028,175.7133333333,0.0,437.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0018181589,0.0395759376,4.0,4.0,0.0,3.0,3.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027735629,0.0,0.0,0.0,0.0,-0.001236675,0.0,0.0018178215,1.0,1.0,1.0,1.0,1.0,1.0,-0.0018491016,4.73393e-05,-1.99843e-05,0.0001027857,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
24.0,-0.0066860731,-0.0008422109,170.7272727273,0.4100075912,0.831704397,176.4216666667,0.0,298.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0018650022,0.0416414891,4.0,4.0,0.0,1.0,4.0,6.0,7.0,4.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018749427,0.0,0.0,0.0,0.0,0.0071028218,0.0,0.0144354748,1.0,1.0,1.0,1.0,1.0,1.0,-2.1157e-05,-7.33435e-05,-0.0006929151,0.0001400127,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
